640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,640116.878523,
535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,535845.167149,
444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,444863.324002,
365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,365991.044088,
298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,298102.920322,
240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,240128.443526,
191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,191052.002427,
149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,149912.883658,
115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,115805.271762,
87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,87878.249186,
65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,65335.796282,
47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,47436.791314,
33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,33495.010447,
22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,22879.127756,
15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,15012.715220,
9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,9374.242729,
5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,5497.078074,
