0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,
0.000000e+00,5.620556e-11,-3.316187e-09,0.000000e+00,5.620556e-11,-3.316187e-09,
0.000000e+00,3.912005e-10,-2.641197e-08,0.000000e+00,3.912005e-10,-2.641197e-08,
0.000000e+00,1.497946e-09,-1.148954e-07,0.000000e+00,1.497946e-09,-1.148954e-07,
0.000000e+00,4.234101e-09,-3.651162e-07,0.000000e+00,4.234101e-09,-3.651162e-07,
0.000000e+00,9.903256e-09,-9.505966e-07,0.000000e+00,9.903256e-09,-9.505966e-07,
0.000000e+00,2.032009e-08,-2.152360e-06,0.000000e+00,2.032009e-08,-2.152360e-06,
0.000000e+00,3.785706e-08,-4.392079e-06,0.000000e+00,3.785706e-08,-4.392079e-06,
0.000000e+00,6.547076e-08,-8.266879e-06,0.000000e+00,6.547076e-08,-8.266879e-06,
0.000000e+00,1.067070e-07,-1.458454e-05,0.000000e+00,1.067070e-07,-1.458454e-05,
0.000000e+00,1.656839e-07,-2.439789e-05,0.000000e+00,1.656839e-07,-2.439789e-05,
0.000000e+00,2.470540e-07,-3.903711e-05,0.000000e+00,2.470540e-07,-3.903711e-05,
0.000000e+00,3.559461e-07,-6.013887e-05,0.000000e+00,3.559461e-07,-6.013887e-05,
0.000000e+00,4.978880e-07,-8.967122e-05,0.000000e+00,4.978880e-07,-8.967122e-05,
0.000000e+00,6.787147e-07,-1.299534e-04,0.000000e+00,6.787147e-07,-1.299534e-04,
0.000000e+00,9.044619e-07,-1.836696e-04,0.000000e+00,9.044619e-07,-1.836696e-04,
0.000000e+00,1.181252e-06,-2.538771e-04,0.000000e+00,1.181252e-06,-2.538771e-04,
0.000000e+00,1.515171e-06,-3.440067e-04,0.000000e+00,1.515171e-06,-3.440067e-04,
0.000000e+00,1.912150e-06,-4.578576e-04,0.000000e+00,1.912150e-06,-4.578576e-04,
0.000000e+00,2.377840e-06,-5.995852e-04,0.000000e+00,2.377840e-06,-5.995852e-04,
0.000000e+00,2.917499e-06,-7.736832e-04,0.000000e+00,2.917499e-06,-7.736832e-04,
0.000000e+00,3.535890e-06,-9.849603e-04,0.000000e+00,3.535890e-06,-9.849603e-04,
0.000000e+00,4.237183e-06,-1.238512e-03,0.000000e+00,4.237183e-06,-1.238512e-03,
0.000000e+00,5.024885e-06,-1.539690e-03,0.000000e+00,5.024885e-06,-1.539690e-03,
0.000000e+00,5.901778e-06,-1.894065e-03,0.000000e+00,5.901778e-06,-1.894065e-03,
0.000000e+00,6.869882e-06,-2.307399e-03,0.000000e+00,6.869882e-06,-2.307399e-03,
0.000000e+00,7.930436e-06,-2.785600e-03,0.000000e+00,7.930436e-06,-2.785600e-03,
0.000000e+00,9.083900e-06,-3.334697e-03,0.000000e+00,9.083900e-06,-3.334697e-03,
0.000000e+00,1.032998e-05,-3.960803e-03,0.000000e+00,1.032998e-05,-3.960803e-03,
0.000000e+00,1.166766e-05,-4.670090e-03,0.000000e+00,1.166766e-05,-4.670090e-03,
0.000000e+00,1.309526e-05,-5.468764e-03,0.000000e+00,1.309526e-05,-5.468764e-03,
0.000000e+00,1.461054e-05,-6.363046e-03,0.000000e+00,1.461054e-05,-6.363046e-03,
0.000000e+00,1.621073e-05,-7.359165e-03,0.000000e+00,1.621073e-05,-7.359165e-03,
0.000000e+00,1.789263e-05,-8.463345e-03,0.000000e+00,1.789263e-05,-8.463345e-03,
0.000000e+00,1.965272e-05,-9.681812e-03,0.000000e+00,1.965272e-05,-9.681812e-03,
0.000000e+00,2.148710e-05,-1.102079e-02,0.000000e+00,2.148710e-05,-1.102079e-02,
0.000000e+00,2.339147e-05,-1.248649e-02,0.000000e+00,2.339147e-05,-1.248649e-02,
0.000000e+00,2.536116e-05,-1.408514e-02,0.000000e+00,2.536116e-05,-1.408514e-02,
0.000000e+00,2.739105e-05,-1.582296e-02,0.000000e+00,2.739104e-05,-1.582296e-02,
0.000000e+00,2.947557e-05,-1.770615e-02,0.000000e+00,2.947557e-05,-1.770615e-02,
0.000000e+00,3.160871e-05,-1.974094e-02,0.000000e+00,3.160871e-05,-1.974094e-02,
0.000000e+00,3.378396e-05,-2.193353e-02,0.000000e+00,3.378396e-05,-2.193353e-02,
0.000000e+00,3.599432e-05,-2.429013e-02,0.000000e+00,3.599432e-05,-2.429013e-02,
0.000000e+00,3.823224e-05,-2.681695e-02,0.000000e+00,3.823224e-05,-2.681695e-02,
0.000000e+00,4.048966e-05,-2.952019e-02,0.000000e+00,4.048966e-05,-2.952019e-02,
0.000000e+00,4.275794e-05,-3.240604e-02,0.000000e+00,4.275794e-05,-3.240604e-02,
0.000000e+00,4.502784e-05,-3.548071e-02,0.000000e+00,4.502784e-05,-3.548071e-02,
0.000000e+00,4.728957e-05,-3.875039e-02,0.000000e+00,4.728956e-05,-3.875039e-02,
0.000000e+00,4.953265e-05,-4.222128e-02,0.000000e+00,4.953265e-05,-4.222128e-02,
0.000000e+00,5.174602e-05,-4.589956e-02,0.000000e+00,5.174602e-05,-4.589956e-02,
0.000000e+00,5.391792e-05,-4.979141e-02,0.000000e+00,5.391792e-05,-4.979141e-02,
0.000000e+00,5.603593e-05,-5.390303e-02,0.000000e+00,5.603593e-05,-5.390303e-02,
0.000000e+00,5.808692e-05,-5.824059e-02,0.000000e+00,5.808692e-05,-5.824059e-02,
0.000000e+00,6.005703e-05,-6.281026e-02,0.000000e+00,6.005703e-05,-6.281026e-02,
0.000000e+00,6.193168e-05,-6.761823e-02,0.000000e+00,6.193168e-05,-6.761823e-02,
0.000000e+00,6.369553e-05,-7.267065e-02,0.000000e+00,6.369552e-05,-7.267065e-02,
0.000000e+00,6.533243e-05,-7.797369e-02,0.000000e+00,6.533243e-05,-7.797369e-02,
0.000000e+00,6.682548e-05,-8.353352e-02,0.000000e+00,6.682548e-05,-8.353352e-02,
0.000000e+00,6.815693e-05,-8.935629e-02,0.000000e+00,6.815692e-05,-8.935629e-02,
0.000000e+00,6.930819e-05,-9.544816e-02,0.000000e+00,6.930818e-05,-9.544816e-02,
0.000000e+00,7.025982e-05,-1.018153e-01,0.000000e+00,7.025982e-05,-1.018153e-01,
0.000000e+00,7.099152e-05,-1.084638e-01,0.000000e+00,7.099152e-05,-1.084638e-01,
0.000000e+00,7.148208e-05,-1.153998e-01,0.000000e+00,7.148207e-05,-1.153998e-01,
0.000000e+00,7.170936e-05,-1.226295e-01,0.000000e+00,7.170935e-05,-1.226295e-01,
0.000000e+00,7.165030e-05,-1.301591e-01,0.000000e+00,7.165029e-05,-1.301591e-01,
0.000000e+00,7.128089e-05,-1.379945e-01,0.000000e+00,7.128089e-05,-1.379945e-01,
0.000000e+00,7.057615e-05,-1.461420e-01,0.000000e+00,7.057614e-05,-1.461420e-01,
0.000000e+00,6.951008e-05,-1.546077e-01,0.000000e+00,6.951007e-05,-1.546077e-01,
0.000000e+00,6.805569e-05,-1.633977e-01,0.000000e+00,6.805568e-05,-1.633977e-01,
0.000000e+00,6.618496e-05,-1.725180e-01,0.000000e+00,6.618495e-05,-1.725180e-01,
0.000000e+00,6.386881e-05,-1.819749e-01,0.000000e+00,6.386880e-05,-1.819749e-01,
0.000000e+00,6.107708e-05,-1.917744e-01,0.000000e+00,6.107707e-05,-1.917744e-01,
